customer_id,device_platform,marketing_channels,account_created_date
1556170,iOS,Google,3/30/20
1556202,Android,Google,3/30/20
1556206,Android,Google,3/30/20
1556222,Android,Other,3/30/20
1556223,iOS,Varo Home,3/30/20
1556234,iOS,Apple Search,3/30/20
1556253,iOS,Facebook,3/30/20
1556271,iOS,Other,3/30/20
1556277,Android,Google,3/30/20
1556316,Android,Varo Home,3/30/20
1556350,Android,Referral,3/30/20
1556400,iOS,Facebook,3/30/20
1556404,iOS,Varo Home,3/30/20
1556413,iOS,Varo Home,3/30/20
1556414,Android,Google,3/30/20
1556427,Android,Other,3/30/20
1556428,Android,Google,3/30/20
1556450,Android,Other,3/30/20
1556452,Android,Other,3/30/20
1556468,Android,Varo Home,3/30/20
1556508,iOS,Other,3/30/20
1556578,Android,Facebook,3/30/20
1556586,iOS,Other,3/30/20
1556598,iOS,Google,3/30/20
1556615,Android,Varo Home,3/30/20
1556623,iOS,Google,3/30/20
1556624,Android,Google,3/30/20
1556632,Android,Facebook,3/30/20
1556643,Android,Other,3/30/20
1556645,Android,Other,3/30/20
1556674,iOS,Varo Home,3/30/20
1556678,Android,Google,3/30/20
1556679,Android,Google,3/30/20
1556686,Android,Other,3/30/20
1556692,Android,Google,3/30/20
1556709,Android,Google,3/30/20
1556723,Android,Google,3/30/20
1556751,iOS,Google,3/30/20
1556760,Android,Varo Home,3/30/20
1556768,Android,Google,3/30/20
1556793,Android,Varo Home,3/30/20
1556814,iOS,Referral,3/30/20
1556831,Android,Google,3/30/20
1556832,Android,Other,3/30/20
1556837,iOS,Facebook,3/30/20
1556854,Android,Google,3/30/20
1556900,iOS,Varo Home,3/30/20
1556901,iOS,Facebook,3/30/20
1556911,Android,Facebook,3/30/20
1556925,Android,Facebook,3/30/20
1556926,iOS,Varo Home,3/30/20
1556929,Android,Facebook,3/30/20
1556933,Android,Google,3/30/20
1556995,Android,Google,3/30/20
1557042,iOS,Snapchat,3/30/20
1557052,Android,Other,3/30/20
1557084,iOS,Varo Home,3/30/20
1557120,iOS,Varo Home,3/30/20
1557147,Android,Facebook,3/30/20
1557217,iOS,Facebook,3/30/20
1557220,iOS,Other,3/30/20
1557257,Android,Facebook,3/30/20
1557273,Android,Google,3/30/20
1557284,Android,Varo Home,3/30/20
1557340,Android,Google,3/30/20
1557365,iOS,Google,3/30/20
1557395,Android,Other,3/30/20
1531332,iOS,Other,3/31/20
1531360,Android,Facebook,3/31/20
1531368,iOS,Other,3/31/20
1531370,iOS,Other,3/31/20
1531415,iOS,Varo Home,3/31/20
1531417,iOS,Varo Home,3/31/20
1531462,iOS,Other,3/31/20
1531502,Android,Google,3/31/20
1531510,Android,Google,3/31/20
1531516,Android,Google,3/31/20
1531532,Android,Google,3/31/20
1531533,iOS,Varo Home,3/31/20
1531591,iOS,Varo Home,3/31/20
1531607,Android,Other,3/31/20
1531617,Android,Google,3/31/20
1531643,iOS,Referral,3/31/20
1531708,Android,Google,3/31/20
1531730,iOS,Other,3/31/20
1531746,iOS,Snapchat,3/31/20
1531760,Android,Other,3/31/20
1531772,Android,Google,3/31/20
1531812,iOS,Facebook,3/31/20
1531816,iOS,Varo Home,3/31/20
1531843,iOS,Other,3/31/20
1531861,Android,Google,3/31/20
1531930,iOS,Apple Search,3/31/20
1531939,Android,Google,3/31/20
1532036,Android,Google,3/31/20
1532041,iOS,Other,3/31/20
1532060,iOS,Snapchat,3/31/20
1532095,Android,Varo Home,3/31/20
1532099,iOS,Varo Home,3/31/20
1532163,Android,Referral,3/31/20
1532164,Android,Google,3/31/20
1532231,Android,Other,3/31/20
1532232,Android,Other,3/31/20
1532243,Android,Google,3/31/20
1532252,Android,Google,3/31/20
1532285,Android,Other,3/31/20
1532377,Android,Facebook,3/31/20
1532403,iOS,Apple Search,3/31/20
1532446,Android,Other,3/31/20
1532463,Android,Google,3/31/20
1532494,Android,Other,3/31/20
1532527,iOS,Facebook,3/31/20
1532587,iOS,Google,3/31/20
1532613,Android,Facebook,3/31/20
1532644,Android,Google,3/31/20
1532656,Android,Google,3/31/20
1532658,Android,Other,3/31/20
1532659,Android,Google,3/31/20
1532662,Android,Other,3/31/20
1532664,iOS,Other,3/31/20
1532683,iOS,Apple Search,3/31/20
1532723,Android,Other,3/31/20
1532725,Android,Varo Home,3/31/20
1532769,iOS,Other,3/31/20
1532785,Android,Google,3/31/20
1532797,Android,Facebook,3/31/20
1532802,Android,Google,3/31/20
1532861,Android,Varo Home,3/31/20
1532882,iOS,Varo Home,3/31/20
1532920,Android,Other,3/31/20
1532944,Android,Google,3/31/20
1532996,iOS,Varo Home,3/31/20
1533027,Android,Google,3/31/20
1533032,Android,Other,3/31/20
1533141,Android,Referral,3/31/20
1533145,iOS,Facebook,3/31/20
1533153,Android,Other,3/31/20
1533171,iOS,Facebook,3/31/20
1533245,iOS,Other,3/31/20
1533294,iOS,Other,3/31/20
1533316,iOS,Varo Home,3/31/20
1533328,Android,Other,3/31/20
1533351,Android,Facebook,3/31/20
1533365,Android,Other,3/31/20
1533377,Android,Facebook,3/31/20
1533409,Android,Google,3/31/20
1533410,iOS,Other,3/31/20
1533413,Android,Varo Home,3/31/20
1533429,Android,Facebook,3/31/20
1533479,Android,Other,3/31/20
1533520,Android,Google,3/31/20
1533561,Android,Facebook,3/31/20
1533565,iOS,Other,3/31/20
1533592,Android,Other,3/31/20
1533597,iOS,Varo Home,3/31/20
1533599,iOS,Other,3/31/20
1533614,Android,Other,3/31/20
1533622,Android,Facebook,3/31/20
1533649,Android,Referral,3/31/20
1533672,Android,Google,3/31/20
1533683,iOS,Varo Home,3/31/20
1533712,Android,Facebook,3/31/20
1533726,iOS,Other,3/31/20
1533759,iOS,Other,3/31/20
1533770,Android,Facebook,3/31/20
1533806,Android,Google,3/31/20
1533807,Android,Varo Home,3/31/20
1533859,iOS,Facebook,3/31/20
1533871,Android,Google,3/31/20
1533897,iOS,Varo Home,3/31/20
1533907,Android,Google,3/31/20
1533942,Android,Google,3/31/20
1533949,iOS,Varo Home,3/31/20
1534010,Android,Google,3/31/20
1534023,Android,Other,3/31/20
1534048,Android,Google,3/31/20
1534060,Android,Google,3/31/20
1534062,iOS,Other,3/31/20
1534083,Android,Google,3/31/20
1534131,iOS,Facebook,3/31/20
1534147,iOS,Google,3/31/20
1534158,Android,Facebook,3/31/20
1534159,Android,Google,3/31/20
1534165,Android,Varo Home,3/31/20
1534167,iOS,Varo Home,3/31/20
1534212,Android,Google,3/31/20
1534245,Android,Other,3/31/20
1534247,Android,Google,3/31/20
1534250,Android,Other,3/31/20
1534292,Android,Google,3/31/20
1534295,Android,Other,3/31/20
1534301,Android,Varo Home,3/31/20
1534405,Android,Google,3/31/20
1534477,Android,Other,3/31/20
1534497,iOS,Other,3/31/20
1534498,Android,Varo Home,3/31/20
1534582,Android,Google,3/31/20
1534624,Android,Other,3/31/20
1534716,Android,Other,3/31/20
1534788,Android,Facebook,3/31/20
1534803,iOS,Facebook,3/31/20
1534828,Android,Google,3/31/20
1534847,iOS,Other,3/31/20
1534863,Android,Varo Home,3/31/20
1534907,iOS,Facebook,3/31/20
1534921,Android,Google,3/31/20
1534933,iOS,Other,3/31/20
1534966,iOS,Google,3/31/20
1534968,Android,Facebook,3/31/20
1535018,iOS,Apple Search,3/31/20
1535021,Android,Google,3/31/20
1535085,Android,Other,3/31/20
1535100,Android,Google,3/31/20
1535103,Android,Other,3/31/20
1535161,Android,Varo Home,3/31/20
1535167,Android,Google,3/31/20
1535169,iOS,Referral,3/31/20
1535187,Android,Google,3/31/20
1535203,Android,Google,3/31/20
1535235,Android,Google,3/31/20
1535247,Android,Google,3/31/20
1535275,Android,Google,3/31/20
1535324,iOS,Google,3/31/20
1535392,Android,Other,3/31/20
1535419,Android,Google,3/31/20
1535425,Android,Facebook,3/31/20
1535475,Android,Other,3/31/20
1535485,iOS,Varo Home,3/31/20
1535494,Android,Google,3/31/20
1535529,Android,Facebook,3/31/20
1535530,Android,Other,3/31/20
1535575,Android,Google,3/31/20
1535576,iOS,Other,3/31/20
1535578,iOS,Varo Home,3/31/20
1535612,iOS,Google,3/31/20
1535615,iOS,Other,3/31/20
1535627,Android,Other,3/31/20
1535633,iOS,Snapchat,3/31/20
1535656,Android,Referral,3/31/20
1535667,Android,Google,3/31/20
1535674,Android,Google,3/31/20
1535710,iOS,Google,3/31/20
1535751,Android,Google,3/31/20
1535779,Android,Facebook,3/31/20
1535808,Android,Google,3/31/20
1535818,Android,Other,3/31/20
1535832,iOS,Other,3/31/20
1535856,iOS,Varo Home,3/31/20
1535951,Android,Other,3/31/20
1535971,Android,Google,3/31/20
1535991,iOS,Snapchat,3/31/20
1536003,Android,Google,3/31/20
1536034,Android,Referral,3/31/20
1536081,Android,Facebook,3/31/20
1536094,Android,Facebook,3/31/20
1536157,Android,Google,3/31/20
1536161,Android,Varo Home,3/31/20
1536182,Android,Other,3/31/20
1536188,Android,Google,3/31/20
1536190,iOS,Other,3/31/20
1536213,Android,Google,3/31/20
1536274,Android,Facebook,3/31/20
1536306,iOS,Other,3/31/20
1536334,Android,Other,3/31/20
1536377,Android,Google,3/31/20
1536382,Android,Other,3/31/20
1536387,Android,Facebook,3/31/20
1536413,Android,Google,3/31/20
1536422,iOS,Facebook,3/31/20
1536496,iOS,Google,3/31/20
1536497,Android,Google,3/31/20
1536544,iOS,Other,3/31/20
1536550,Android,Facebook,3/31/20
1536585,Android,Other,3/31/20
1536596,iOS,Referral,3/31/20
1536597,Android,Google,3/31/20
1536611,Android,Other,3/31/20
1536618,Android,Facebook,3/31/20
1536749,iOS,Varo Home,3/31/20
1536753,Android,Google,3/31/20
1536765,iOS,Varo Home,3/31/20
1536774,Android,Varo Home,3/31/20
1536794,Android,Other,3/31/20
1536797,Android,Referral,3/31/20
1536804,Android,Google,3/31/20
1536820,iOS,Google,3/31/20
1536826,Android,Other,3/31/20
1536857,iOS,Google,3/31/20
1536872,Android,Facebook,3/31/20
1536958,Android,Google,3/31/20
1536980,Android,Other,3/31/20
1537015,Android,Facebook,3/31/20
1537031,Android,Google,3/31/20
1537039,Android,Other,3/31/20
1537048,iOS,Other,3/31/20
1537059,Android,Facebook,3/31/20
1537074,Android,Other,3/31/20
1537076,Android,Google,3/31/20
1537129,iOS,Other,3/31/20
1537159,iOS,Snapchat,3/31/20
1537173,Android,Other,3/31/20
1537210,iOS,Facebook,3/31/20
1537248,Android,Other,3/31/20
1537295,Android,Other,3/31/20
1537303,Android,Referral,3/31/20
1537322,Android,Google,3/31/20
1537328,Android,Google,3/31/20
1537343,Android,Facebook,3/31/20
1537405,Android,Google,3/31/20
1537421,Android,Google,3/31/20
1537524,Android,Facebook,3/31/20
1537633,Android,Other,3/31/20
1537650,iOS,Varo Home,3/31/20
1537668,Android,Google,3/31/20
1537691,Android,Other,3/31/20
1537711,Android,Google,3/31/20
1537754,Android,Other,3/31/20
1537758,Android,Other,3/31/20
1537759,iOS,Varo Home,3/31/20
1537760,Android,Google,3/31/20
1537762,Android,Google,3/31/20
1537768,Android,Google,3/31/20
1537774,Android,Other,3/31/20
1537786,Android,Facebook,3/31/20
1537800,Android,Facebook,3/31/20
1537824,Android,Facebook,3/31/20
1537877,Android,Google,3/31/20
1537941,iOS,Google,3/31/20
1537976,iOS,Snapchat,3/31/20
1538005,Android,Google,3/31/20
1538065,iOS,Varo Home,3/31/20
1538072,Android,Other,3/31/20
1538082,iOS,Other,3/31/20
1538098,Android,Other,3/31/20
1538099,Android,Other,3/31/20
1538122,iOS,Google,3/31/20
1538128,iOS,Varo Home,3/31/20
1538135,Android,Other,3/31/20
1538211,Android,Other,3/31/20
1538213,Android,Other,3/31/20
1538246,Android,Other,3/31/20
1538276,Android,Google,3/31/20
1538287,iOS,Varo Home,3/31/20
1538307,iOS,Google,3/31/20
1538326,Android,Facebook,3/31/20
1538328,Android,Other,3/31/20
1538342,Android,Google,3/31/20
1538347,Android,Google,3/31/20
1538358,iOS,Varo Home,3/31/20
1538381,iOS,Other,3/31/20
1538416,Android,Facebook,3/31/20
1538435,Android,Google,3/31/20
1538473,Android,Facebook,3/31/20
1538527,Android,Google,3/31/20
1538567,Android,Facebook,3/31/20
1538609,Android,Other,3/31/20
1538665,iOS,Other,3/31/20
1538731,iOS,Other,3/31/20
1538786,Android,Facebook,3/31/20
1538796,Android,Google,3/31/20
1538832,Android,Google,3/31/20
1538886,Android,Other,3/31/20
1538888,iOS,Facebook,3/31/20
1538901,iOS,Other,3/31/20
1538926,Android,Google,3/31/20
1538933,Android,Google,3/31/20
1538946,iOS,Facebook,3/31/20
1538949,iOS,Snapchat,3/31/20
1538963,Android,Other,3/31/20
1538970,iOS,Referral,3/31/20
1539023,Android,Other,3/31/20
1539064,Android,Facebook,3/31/20
1539068,Android,Google,3/31/20
1539124,Android,Other,3/31/20
1539133,Android,Other,3/31/20
1539217,Android,Varo Home,3/31/20
1539232,Android,Other,3/31/20
1539254,Android,Facebook,3/31/20
1539268,Android,Google,3/31/20
1539275,Android,Varo Home,3/31/20
1539303,Android,Other,3/31/20
1539311,iOS,Snapchat,3/31/20
1539351,Android,Google,3/31/20
1539365,Android,Google,3/31/20
1539416,iOS,Apple Search,3/31/20
1539440,Android,Google,3/31/20
1539480,Android,Other,3/31/20
1539625,Android,Referral,3/31/20
1539627,Android,Other,3/31/20
1539664,Android,Facebook,3/31/20
1539699,Android,Google,3/31/20
1539715,Android,Other,3/31/20
1539740,Android,Google,3/31/20
1539747,Android,Apple Search,3/31/20
1539807,Android,Facebook,3/31/20
1539809,iOS,Varo Home,3/31/20
1539828,Android,Other,3/31/20
1539844,Android,Other,3/31/20
1539851,Android,Facebook,3/31/20
1539867,Android,Facebook,3/31/20
1539888,Android,Other,3/31/20
1539890,Android,Google,3/31/20
1539892,Android,Google,3/31/20
1539900,Android,Other,3/31/20
1539907,Android,Google,3/31/20
1539914,Android,Facebook,3/31/20
1539970,iOS,Apple Search,3/31/20
1540008,Android,Google,3/31/20
1540014,Android,Referral,3/31/20
1540024,Android,Other,3/31/20
1540085,iOS,Other,3/31/20
1540204,Android,Google,3/31/20
1540274,Android,Other,3/31/20
1540299,Android,Google,3/31/20
1540305,Android,Google,3/31/20
1540372,iOS,Facebook,3/31/20
1540378,Android,Other,3/31/20
1540417,Android,Google,3/31/20
1540480,Android,Varo Home,3/31/20
1540516,Android,Google,3/31/20
1540640,iOS,Other,3/31/20
1540708,iOS,Other,3/31/20
1540747,Android,Facebook,3/31/20
1540760,iOS,Other,3/31/20
1540788,Android,Google,3/31/20
1540840,iOS,Other,3/31/20
1540858,Android,Facebook,3/31/20
1540963,Android,Google,3/31/20
1540979,Android,Google,3/31/20
1541032,Android,Google,3/31/20
1541052,Android,Facebook,3/31/20
1541071,Android,Varo Home,3/31/20
1541083,Android,Other,3/31/20
1541130,Android,Google,3/31/20
1541154,iOS,Facebook,3/31/20
1541164,iOS,Other,3/31/20
1541183,iOS,Other,3/31/20
1541217,Android,Other,3/31/20
1541241,Android,Google,3/31/20
1541264,Android,Other,3/31/20
1541292,iOS,Google,3/31/20
1541308,Android,Other,3/31/20
1541366,Android,Facebook,3/31/20
1541392,Android,Google,3/31/20
1541405,Android,Other,3/31/20
1541410,Android,Facebook,3/31/20
1541440,Android,Google,3/31/20
1541534,Android,Varo Home,3/31/20
1541577,Android,Other,3/31/20
1541596,Android,Other,3/31/20
1541659,Android,Other,3/31/20
1541731,Android,Other,3/31/20
1541732,iOS,Snapchat,3/31/20
1541744,Android,Other,3/31/20
1541756,iOS,Other,3/31/20
1541787,Android,Google,3/31/20
1541806,Android,Referral,3/31/20
1541855,Android,Other,3/31/20
1541861,iOS,Facebook,3/31/20
1541869,Android,Google,3/31/20
1541901,iOS,Other,3/31/20
1541908,Android,Google,3/31/20
1541920,Android,Facebook,3/31/20
1541960,Android,Google,3/31/20
1542006,iOS,Referral,3/31/20
1542012,Android,Google,3/31/20
1542038,Android,Google,3/31/20
1542070,Android,Other,3/31/20
1542100,iOS,Apple Search,3/31/20
1542120,iOS,Apple Search,3/31/20
1542219,Android,Google,3/31/20
1542253,Android,Google,3/31/20
1542310,Android,Varo Home,3/31/20
1542351,iOS,Other,3/31/20
1542354,iOS,Other,3/31/20
1542400,Android,Facebook,3/31/20
1542401,iOS,Varo Home,3/31/20
1542410,iOS,Other,3/31/20
1542418,Android,Other,3/31/20
1542443,Android,Other,3/31/20
1542513,iOS,Other,3/31/20
1542519,Android,Other,3/31/20
1542520,Android,Other,3/31/20
1542531,Android,Varo Home,3/31/20
1542533,Android,Google,3/31/20
1542540,iOS,Varo Home,3/31/20
1542542,iOS,Other,3/31/20
1542550,Android,Other,3/31/20
1542558,Android,Google,3/31/20
1542566,Android,Google,3/31/20
1542572,Android,Google,3/31/20
1542607,Android,Other,3/31/20
1542612,iOS,Other,3/31/20
1542626,Android,Google,3/31/20
1542647,Android,Other,3/31/20
1542670,iOS,Other,3/31/20
1542732,iOS,Snapchat,3/31/20
1542736,Android,Google,3/31/20
1542751,Android,Other,3/31/20
1542798,Android,Google,3/31/20
1542813,Android,Google,3/31/20
1542859,Android,Other,3/31/20
1542999,Android,Google,3/31/20
1543066,Android,Google,3/31/20
1543102,iOS,Facebook,3/31/20
1543140,iOS,Other,3/31/20
1543175,Android,Google,3/31/20
1543192,Android,Referral,3/31/20
1543296,Android,Other,3/31/20
1543307,Android,Facebook,3/31/20
1543345,Android,Varo Home,3/31/20
1543347,Android,Facebook,3/31/20
1543415,Android,Google,3/31/20
1543494,Android,Google,3/31/20
1543495,iOS,Other,3/31/20
1543556,Android,Google,3/31/20
1543578,Android,Google,3/31/20
1543582,Android,Other,3/31/20
1543608,iOS,Google,3/31/20
1543616,Android,Google,3/31/20
1543680,Android,Facebook,3/31/20
1543731,Android,Other,3/31/20
1543794,Android,Facebook,3/31/20
1543796,Android,Facebook,3/31/20
1543857,iOS,Other,3/31/20
1543877,iOS,Other,3/31/20
1543899,Android,Other,3/31/20
1543914,iOS,Google,3/31/20
1543919,Android,Other,3/31/20
1543924,Android,Google,3/31/20
1543934,Android,Facebook,3/31/20
1543980,iOS,Other,3/31/20
1544001,Android,Google,3/31/20
1544091,iOS,Facebook,3/31/20
1544124,Android,Other,3/31/20
1544149,iOS,Snapchat,3/31/20
1544150,iOS,Varo Home,3/31/20
1544171,Android,Google,3/31/20
1544222,Android,Other,3/31/20
1544226,Android,Facebook,3/31/20
1544242,Android,Google,3/31/20
1544307,Android,Google,3/31/20
1544311,Android,Other,3/31/20
1544346,Android,Referral,3/31/20
1544412,Android,Google,3/31/20
1544414,iOS,Other,3/31/20
1544442,iOS,Other,3/31/20
1544443,Android,Other,3/31/20
1544447,Android,Facebook,3/31/20
1544448,Android,Google,3/31/20
1544459,iOS,Snapchat,3/31/20
1544462,Android,Other,3/31/20
1544513,iOS,Other,3/31/20
1544594,iOS,Other,3/31/20
1544595,Android,Google,3/31/20
1544622,Android,Google,3/31/20
1544638,Android,Referral,3/31/20
1544639,iOS,Other,3/31/20
1544660,iOS,Other,3/31/20
1544663,iOS,Varo Home,3/31/20
1544685,iOS,Snapchat,3/31/20
1544688,Android,Google,3/31/20
1544692,Android,Google,3/31/20
1544797,iOS,Varo Home,3/31/20
1544838,Android,Facebook,3/31/20
1544901,Android,Google,3/31/20
1544917,Android,Google,3/31/20
1544964,iOS,Snapchat,3/31/20
1544972,Android,Google,3/31/20
1544981,Android,Referral,3/31/20
1545000,Android,Google,3/31/20
1545015,Android,Facebook,3/31/20
1545023,iOS,Other,3/31/20
1545046,iOS,Other,3/31/20
1545082,Android,Google,3/31/20
1545118,Android,Referral,3/31/20
1545139,iOS,Other,3/31/20
1545142,iOS,Other,3/31/20
1545155,Android,Facebook,3/31/20
1545308,Android,Google,3/31/20
1545391,Android,Google,3/31/20
1545413,Android,Other,3/31/20
1545417,Android,Other,3/31/20
1545474,iOS,Other,3/31/20
1545494,iOS,Other,3/31/20
1545499,Android,Google,3/31/20
1545501,iOS,Other,3/31/20
1545508,Android,Other,3/31/20
1545523,Android,Other,3/31/20
1545556,iOS,Varo Home,3/31/20
1545593,Android,Referral,3/31/20
1545598,iOS,Varo Home,3/31/20
1545609,Android,Google,3/31/20
1545610,Android,Google,3/31/20
1545611,Android,Google,3/31/20
1545616,Android,Google,3/31/20
1545618,Android,Other,3/31/20
1545637,Android,Facebook,3/31/20
1545682,iOS,Other,3/31/20
1545694,iOS,Varo Home,3/31/20
1545707,Android,Varo Home,3/31/20
1545747,iOS,Apple Search,3/31/20
1545749,Android,Varo Home,3/31/20
1545798,iOS,Other,3/31/20
1545814,Android,Referral,3/31/20
1545816,Android,Other,3/31/20
1545829,iOS,Varo Home,3/31/20
1545851,Android,Other,3/31/20
1545852,iOS,Other,3/31/20
1545868,Android,Google,3/31/20
1545869,Android,Other,3/31/20
1545920,Android,Google,3/31/20
1545931,Android,Google,3/31/20
1545941,iOS,Other,3/31/20
1545946,Android,Google,3/31/20
1545950,Android,Facebook,3/31/20
1545966,Android,Google,3/31/20
1545976,Android,Google,3/31/20
1545977,iOS,Google,3/31/20
1545985,Android,Varo Home,3/31/20
1546015,Android,Other,3/31/20
1546089,Android,Google,3/31/20
1546093,Android,Other,3/31/20
1546098,Android,Varo Home,3/31/20
1546102,Android,Google,3/31/20
1546117,iOS,Other,3/31/20
1546125,Android,Other,3/31/20
1546148,Android,Facebook,3/31/20
1546178,Android,Google,3/31/20
1546193,Android,Google,3/31/20
1546195,Android,Other,3/31/20
1546197,Android,Google,3/31/20
1546262,Android,Google,3/31/20
1546312,Android,Google,3/31/20
1546315,Android,Facebook,3/31/20
1546321,Android,Google,3/31/20
1546322,Android,Other,3/31/20
1546375,Android,Other,3/31/20
1546376,iOS,Varo Home,3/31/20
1546386,iOS,Referral,3/31/20
1546413,Android,Google,3/31/20
1546431,Android,Other,3/31/20
1546457,iOS,Varo Home,3/31/20
1546466,Android,Google,3/31/20
1546509,Android,Facebook,3/31/20
1546519,Android,Other,3/31/20
1546528,Android,Facebook,3/31/20
1546531,Android,Other,3/31/20
1546589,Android,Other,3/31/20
1546604,iOS,Other,3/31/20
1546641,iOS,Varo Home,3/31/20
1546656,iOS,Facebook,3/31/20
1546704,Android,Other,3/31/20
1546730,Android,Other,3/31/20
1546754,iOS,Other,3/31/20
1546756,Android,Facebook,3/31/20
1546841,Android,Google,3/31/20
1546872,iOS,Facebook,3/31/20
1546910,iOS,Other,3/31/20
1546915,Android,Google,3/31/20
1546916,Android,Google,3/31/20
1546956,Android,Varo Home,3/31/20
1547005,Android,Google,3/31/20
1547034,iOS,Other,3/31/20
1547050,Android,Google,3/31/20
1547057,Android,Other,3/31/20
1547088,iOS,Google,3/31/20
1547106,Android,Google,3/31/20
1547137,Android,Referral,3/31/20
1547140,iOS,Google,3/31/20
1547145,iOS,Referral,3/31/20
1547148,Android,Google,3/31/20
1547219,iOS,Other,3/31/20
1547229,Android,Google,3/31/20
1547321,Android,Other,3/31/20
1547379,iOS,Other,3/31/20
1547432,Android,Facebook,3/31/20
1547438,Android,Google,3/31/20
1547498,Android,Google,3/31/20
1547501,Android,Google,3/31/20
1547531,Android,Google,3/31/20
1547537,Android,Facebook,3/31/20
1547542,Android,Google,3/31/20
1547553,Android,Other,3/31/20
1547617,Android,Google,3/31/20
1547626,Android,Google,3/31/20
1547653,Android,Google,3/31/20
1547688,Android,Facebook,3/31/20
1547696,Android,Google,3/31/20
1547755,Android,Varo Home,3/31/20
1547760,iOS,Other,3/31/20
1547770,Android,Google,3/31/20
1547788,Android,Other,3/31/20
1547819,Android,Google,3/31/20
1547887,Android,Google,3/31/20
1547923,Android,Google,3/31/20
1547925,Android,Other,3/31/20
1547953,iOS,Other,3/31/20
1547970,Android,Varo Home,3/31/20
1547987,Android,Google,3/31/20
1547990,iOS,Varo Home,3/31/20
1548092,Android,Varo Home,3/31/20
1548114,Android,Varo Home,3/31/20
1548121,Android,Varo Home,3/31/20
1548126,Android,Google,3/31/20
1548138,Android,Google,3/31/20
1548176,Android,Google,3/31/20
1548191,iOS,Varo Home,3/31/20
1548228,iOS,Other,3/31/20
1548260,Android,Google,3/31/20
1548312,Android,Other,3/31/20
1548333,iOS,Varo Home,3/31/20
1548351,Android,Other,3/31/20
1548356,Android,Google,3/31/20
1548361,Android,Google,3/31/20
1548368,Android,Facebook,3/31/20
1548377,Android,Google,3/31/20
1548385,Android,Other,3/31/20
1548388,iOS,Varo Home,3/31/20
1548484,Android,Facebook,3/31/20
1548498,iOS,Other,3/31/20
1548572,iOS,Other,3/31/20
1548609,iOS,Google,3/31/20
1548643,Android,Other,3/31/20
1548737,Android,Varo Home,3/31/20
1548751,Android,Facebook,3/31/20
1548777,Android,Google,3/31/20
1548783,Android,Facebook,3/31/20
1548791,Android,Facebook,3/31/20
1548809,Android,Other,3/31/20
1548863,iOS,Varo Home,3/31/20
1548896,iOS,Other,3/31/20
1548907,iOS,Facebook,3/31/20
1548927,Android,Referral,3/31/20
1548933,Android,Referral,3/31/20
1548939,Android,Referral,3/31/20
1548950,Android,Facebook,3/31/20
1548961,iOS,Varo Home,3/31/20
1548987,Android,Google,3/31/20
1548995,Android,Facebook,3/31/20
1549006,Android,Google,3/31/20
1549023,Android,Google,3/31/20
1549041,Android,Other,3/31/20
1549046,iOS,Varo Home,3/31/20
1549049,iOS,Varo Home,3/31/20
1549052,Android,Other,3/31/20
1549081,Android,Google,3/31/20
1549142,Android,Google,3/31/20
1549150,Android,Varo Home,3/31/20
1549178,iOS,Facebook,3/31/20
1549183,Android,Other,3/31/20
1549219,Android,Other,3/31/20
1549225,Android,Facebook,3/31/20
1549297,iOS,Other,3/31/20
1549298,Android,Other,3/31/20
1549305,Android,Other,3/31/20
1549334,Android,Google,3/31/20
1549347,Android,Google,3/31/20
1549370,Android,Google,3/31/20
1549378,Android,Facebook,3/31/20
1549387,Android,Facebook,3/31/20
1549392,Android,Google,3/31/20
1549406,Android,Other,3/31/20
1549415,Android,Google,3/31/20
1549416,iOS,Other,3/31/20
1549513,Android,Other,3/31/20
1549523,Android,Other,3/31/20
1549536,Android,Google,3/31/20
1549571,Android,Google,3/31/20
1549583,Android,Google,3/31/20
1549614,Android,Google,3/31/20
1549629,Android,Other,3/31/20
1549644,Android,Facebook,3/31/20
1549645,Android,Referral,3/31/20
1549646,Android,Other,3/31/20
1549667,Android,Google,3/31/20
1549714,Android,Google,3/31/20
1549719,iOS,Other,3/31/20
1549737,Android,Google,3/31/20
1549759,Android,Facebook,3/31/20
1549836,Android,Google,3/31/20
1549852,iOS,Varo Home,3/31/20
1549873,Android,Varo Home,3/31/20
1549883,Android,Other,3/31/20
1549889,Android,Other,3/31/20
1549895,Android,Referral,3/31/20
1549899,Android,Google,3/31/20
1549984,iOS,Other,3/31/20
1549999,iOS,Apple Search,3/31/20
1550026,iOS,Google,3/31/20
1550044,Android,Other,3/31/20
1550049,Android,Facebook,3/31/20
1550078,Android,Google,3/31/20
1550100,Android,Facebook,3/31/20
1550212,Android,Referral,3/31/20
1550218,Android,Other,3/31/20
1550234,Android,Facebook,3/31/20
1550249,iOS,Snapchat,3/31/20
1550261,iOS,Other,3/31/20
1550263,Android,Facebook,3/31/20
1550388,Android,Other,3/31/20
1550447,iOS,Other,3/31/20
1550469,Android,Google,3/31/20
1550487,iOS,Varo Home,3/31/20
1550489,Android,Google,3/31/20
1550512,Android,Google,3/31/20
1550513,Android,Referral,3/31/20
1550652,Android,Google,3/31/20
1550664,iOS,Other,3/31/20
1550689,Android,Varo Home,3/31/20
1550692,Android,Google,3/31/20
1550716,iOS,Other,3/31/20
1550734,Android,Google,3/31/20
1550735,Android,Other,3/31/20
1550758,iOS,Other,3/31/20
1550773,iOS,Snapchat,3/31/20
1550830,Android,Google,3/31/20
1550919,Android,Google,3/31/20
