customer_id,card_activation_date,
1658304,3/18/20,
1658305,3/17/20,
1658306,3/10/20,
1658307,3/16/20,
1658308,3/15/20,
1658309,3/21/20,
1658310,3/17/20,
1658311,3/16/20,
1658312,3/17/20,
1658313,4/16/20,
1658314,4/21/20,
1658315,3/21/20,
1658316,4/22/20,
1658317,3/15/20,
1658318,4/30/20,
1658319,3/18/20,
1658320,3/20/20,
1658321,3/16/20,
1658322,3/19/20,
1658323,3/31/20,
1658324,3/17/20,
1658325,3/14/20,
1658326,3/14/20,
1658327,3/14/20,
1658328,3/14/20,
1658329,3/17/20,
1658330,4/1/20,
1658331,3/27/20,
1658332,3/15/20,
1658333,3/15/20,
1658334,3/20/20,
1658335,3/14/20,
1658336,3/16/20,
1658337,3/17/20,
1658338,3/16/20,
1658339,3/13/20,
1658340,3/14/20,
1658341,4/8/20,
1658342,3/24/20,
1658343,3/18/20,
1658344,3/16/20,
1658345,4/23/20,
1658346,3/17/20,
1658347,3/16/20,
1658348,3/16/20,
1658349,3/17/20,
1658350,4/29/20,
1658351,3/17/20,
1658352,3/17/20,
1658353,3/16/20,
1658354,3/26/20,
1658355,3/27/20,
1658356,3/15/20,
1658357,3/18/20,
1658358,3/14/20,
1658359,3/16/20,
1658360,3/17/20,
1658361,3/18/20,
1658362,3/14/20,
1658363,4/5/20,
1658364,3/17/20,
1658365,3/14/20,
1658366,3/31/20,
1658367,3/26/20,
1658368,3/18/20,
1658369,3/26/20,
1658370,3/16/20,
1658371,3/16/20,
1658372,4/1/20,
1658373,3/16/20,
1658374,3/31/20,
1658375,3/21/20,
1658376,4/27/20,
1658377,3/16/20,
1658378,3/16/20,
1658379,3/14/20,
1658380,3/20/20,
1658381,3/16/20,
1658382,3/16/20,
1658383,3/16/20,
1658384,3/23/20,
1658385,3/15/20,
1658386,3/16/20,
1658387,3/16/20,
1658388,3/17/20,
1658389,3/16/20,
1658390,3/14/20,
1658391,3/18/20,
1658392,3/16/20,
1553532,4/11/20,
1546237,4/4/20,
1534320,4/1/20,
1581473,3/19/20,
1585243,3/16/20,
1548812,4/14/20,
1540343,4/5/20,
1658393,3/24/20,
1658394,3/21/20,
1541111,4/21/20,
1573166,3/17/20,
1584035,3/16/20,
1658395,3/17/20,
1658396,3/17/20,
1658397,3/16/20,
1658398,3/20/20,
1658399,3/29/20,
1658400,3/17/20,
1658401,3/18/20,
1658402,3/16/20,
1658403,3/16/20,
1658404,3/16/20,
1658405,3/21/20,
1658406,3/17/20,
1658407,3/18/20,
1658408,3/16/20,
1658409,3/17/20,
1658410,3/17/20,
1658411,3/17/20,
1658412,3/16/20,
1658413,3/17/20,
1658414,3/16/20,
1658415,3/19/20,
1534268,4/1/20,
1542574,3/31/20,
1658416,3/20/20,
1658417,3/30/20,
1658418,4/22/20,
1658419,4/29/20,
1658420,3/9/20,
1658421,4/6/20,
1658422,3/13/20,
1658423,3/21/20,
1658424,4/22/20,
1658425,4/16/20,
1658426,3/14/20,
1658427,3/10/20,
1658428,3/13/20,
1658429,4/18/20,
1658430,3/11/20,
1658431,4/3/20,
1658432,4/21/20,
1658433,3/19/20,
1658434,4/17/20,
1658435,3/30/20,
1658436,4/4/20,
1658437,3/14/20,
1658438,4/11/20,
1658439,3/17/20,
1658440,3/16/20,
1658441,3/10/20,
1658442,3/11/20,
1658443,3/18/20,
1658444,3/12/20,
1658445,3/26/20,
1658446,4/15/20,
1658447,3/29/20,
1658448,3/17/20,
1658449,4/13/20,
1658450,4/4/20,
1658451,3/31/20,
1658452,3/27/20,
1658453,3/17/20,
1658454,4/13/20,
1658455,3/26/20,
1658456,3/28/20,
1658457,4/17/20,
1658458,3/18/20,
1658459,4/12/20,
1658460,3/18/20,
1658461,4/28/20,
1658462,3/24/20,
1658463,4/15/20,
1658464,3/14/20,
1658465,3/9/20,
1658466,3/13/20,
1658467,3/11/20,
1658468,4/1/20,
1658469,3/10/20,
1658470,3/22/20,
1658471,3/18/20,
1658472,4/15/20,
1658473,3/22/20,
1658474,3/13/20,
1658475,3/22/20,
1658476,4/7/20,
1658477,4/6/20,
1658478,4/10/20,
1658479,3/24/20,
1658480,4/16/20,
1658481,3/20/20,
1658482,3/17/20,
1658483,4/22/20,
1658484,3/17/20,
1658485,3/10/20,
1658486,4/10/20,
1658487,3/28/20,
1658488,3/17/20,
1658489,4/15/20,
1658490,4/7/20,
1658491,3/16/20,
1658492,3/11/20,
1658493,4/11/20,
1658494,3/19/20,
1658495,3/26/20,
1658496,4/22/20,
1658497,4/14/20,
1658498,3/10/20,
1658499,3/26/20,
1658500,3/13/20,
1658501,3/11/20,
1658502,4/8/20,
1658503,3/21/20,
1658504,4/15/20,
1658505,3/21/20,
1658506,3/12/20,
1658507,3/12/20,
1658508,3/25/20,
1658509,3/9/20,
1658510,3/15/20,
1658511,4/3/20,
1658512,3/10/20,
1658513,3/20/20,
1658514,4/16/20,
1658515,3/26/20,
1658516,3/15/20,
1658517,3/14/20,
1658518,4/9/20,
1658519,3/10/20,
1658520,4/4/20,
1658521,3/9/20,
1658522,4/23/20,
1658523,4/4/20,
1658524,4/9/20,
1658525,4/3/20,
1658526,3/19/20,
1658527,4/13/20,
1658528,4/14/20,
1658529,4/28/20,
1658530,4/2/20,
1658531,3/25/20,
1658532,3/18/20,
1658533,3/12/20,
1658534,3/30/20,
1658535,4/13/20,
1658536,4/6/20,
1658537,3/11/20,
1658538,4/22/20,
1658539,4/15/20,
1658540,3/9/20,
1658541,3/10/20,
1658542,3/11/20,
1658543,3/11/20,
1658544,4/12/20,
1658545,3/12/20,
1658546,3/10/20,
1658547,3/12/20,
1658548,3/12/20,
1658549,3/18/20,
1658550,4/16/20,
1658551,3/28/20,
1658552,3/19/20,
1658553,3/30/20,
1658554,3/9/20,
1658555,4/12/20,
1658556,3/20/20,
1658557,4/21/20,
1658558,3/9/20,
1658559,4/3/20,
1658560,3/15/20,
1658561,3/10/20,
1658562,3/10/20,
1658563,3/14/20,
1658564,3/10/20,
1658565,3/27/20,
1658566,3/10/20,
1658567,3/19/20,
1658568,3/10/20,
1658569,3/10/20,
1658570,3/17/20,
1658571,3/10/20,
1658572,3/10/20,
1658573,3/10/20,
1658574,3/9/20,
1658575,3/11/20,
1658576,4/19/20,
1658577,3/29/20,
1658578,3/10/20,
1658579,3/10/20,
1658580,4/7/20,
1658581,3/10/20,
1658582,3/12/20,
1658583,3/16/20,
1658584,3/11/20,
1658585,4/2/20,
1658586,3/12/20,
1658587,4/25/20,
1658588,3/27/20,
1658589,3/9/20,
1658590,3/11/20,
1658591,3/16/20,
1658592,3/13/20,
1658593,4/2/20,
1658594,3/14/20,
1658595,3/21/20,
1658596,4/5/20,
1658597,3/31/20,
1658598,3/10/20,
1658599,3/12/20,
1658600,3/12/20,
1658601,3/10/20,
1658602,3/18/20,
1658603,3/21/20,
1658604,4/1/20,
1658605,3/9/20,
1658606,3/16/20,
1658607,3/13/20,
1658608,3/12/20,
1658609,3/11/20,
1658610,3/13/20,
1658611,3/10/20,
1658612,3/22/20,
1658613,3/21/20,
1658614,3/15/20,
1658615,3/12/20,
1658616,3/13/20,
1658617,3/19/20,
1658618,3/13/20,
1658619,3/17/20,
1658620,3/16/20,
1658621,3/20/20,
1658622,4/17/20,
1658623,3/15/20,
1658624,4/1/20,
1658625,4/21/20,
1658626,4/5/20,
1658627,3/16/20,
1658628,3/11/20,
1658629,3/22/20,
1658630,3/13/20,
1658631,3/16/20,
1658632,4/17/20,
1658633,3/14/20,
1658634,3/14/20,
1658635,3/18/20,
1658636,3/13/20,
1658637,4/1/20,
1658638,3/12/20,
1658639,3/16/20,
1658640,3/16/20,
1658641,3/24/20,
1658642,3/10/20,
1658643,3/12/20,
1658644,3/23/20,
1658645,3/26/20,
1658646,3/10/20,
1658647,3/11/20,
1658648,3/22/20,
1658649,3/12/20,
1658650,3/12/20,
1658651,3/13/20,
1658652,3/13/20,
1658653,3/22/20,
1658654,4/25/20,
1658655,3/14/20,
1658656,3/12/20,
1658657,3/10/20,
1658658,3/12/20,
1658659,3/19/20,
1658660,3/16/20,
1658661,3/15/20,
1658662,3/17/20,
1658663,4/20/20,
1658664,3/10/20,
1658665,3/14/20,
1658666,3/16/20,
1658667,3/9/20,
1658668,3/13/20,
1658669,3/17/20,
1658670,3/23/20,
1658671,3/12/20,
1658672,3/20/20,
1658673,3/30/20,
1658674,3/12/20,
1658675,3/14/20,
1658676,3/13/20,
1658677,3/12/20,
1658678,3/15/20,
1658679,3/14/20,
1658680,3/13/20,
1658681,3/14/20,
1658682,4/8/20,
1658683,4/14/20,
1658684,3/15/20,
1658685,3/13/20,
1658686,4/8/20,
1658687,3/17/20,
1658688,3/12/20,
1658689,3/14/20,
1658690,4/5/20,
1658691,3/10/20,
1658692,4/15/20,
1658693,3/14/20,
1658694,3/12/20,
1658695,3/12/20,
1658696,3/13/20,
1658697,3/13/20,
1658698,3/26/20,
1658699,3/19/20,
1658700,3/15/20,
1658701,3/17/20,
1658702,3/12/20,
1658703,3/18/20,
1658704,3/12/20,
1658705,3/13/20,
1658706,3/22/20,
1658707,3/24/20,
1658708,3/14/20,
1658709,4/23/20,
1658710,4/24/20,
1658711,4/28/20,
1658712,4/28/20,
1658713,3/13/20,
1658714,4/15/20,
1658715,3/21/20,
1658716,4/10/20,
1658717,3/27/20,
1658718,3/10/20,
1658719,3/15/20,
1658720,4/4/20,
1658721,3/13/20,
1658722,4/12/20,
1658723,4/12/20,
1658724,3/13/20,
1658725,4/6/20,
1658726,3/13/20,
1658727,3/17/20,
1658728,3/10/20,
1658729,3/18/20,
1658730,3/9/20,
1658731,4/2/20,
1658732,3/30/20,
1658733,3/9/20,
1658734,3/14/20,
1658735,3/9/20,
1658736,3/15/20,
1658737,3/15/20,
1658738,4/22/20,
1658739,4/27/20,
1658740,4/29/20,
1658741,3/25/20,
1658742,3/28/20,
1658743,3/23/20,
1658744,3/14/20,
1658745,3/13/20,
1658746,4/13/20,
1658747,3/27/20,
1658748,3/21/20,
1658749,3/18/20,
1658750,3/15/20,
1658751,3/16/20,
1658752,3/9/20,
1658753,3/12/20,
1658754,3/13/20,
1658755,3/14/20,
1658756,4/3/20,
1658757,3/10/20,
1658758,3/16/20,
1658759,3/11/20,
1658760,3/16/20,
1658761,3/14/20,
1658762,3/10/20,
1658763,3/27/20,
1658764,3/10/20,
1658765,3/10/20,
1658766,3/22/20,
1658767,3/12/20,
1658768,3/12/20,
1658769,4/2/20,
1658770,3/18/20,
1658771,3/15/20,
1658772,5/1/20,
1658773,3/10/20,
1658774,3/10/20,
1658775,3/19/20,
1658776,3/25/20,
1658777,3/10/20,
1658778,3/10/20,
1658779,3/31/20,
1658780,3/12/20,
1658781,3/10/20,
1658782,3/15/20,
1658783,3/13/20,
1658784,3/14/20,
1658785,3/16/20,
1658786,3/14/20,
1658787,3/10/20,
1658788,3/10/20,
1658789,3/11/20,
1658790,3/14/20,
1658791,3/26/20,
1658792,3/15/20,
1658793,3/12/20,
1658794,4/3/20,
1658795,3/12/20,
1658796,3/11/20,
1658797,4/10/20,
1658798,3/13/20,
1658799,3/17/20,
1658800,3/10/20,
1658801,3/10/20,
1658802,3/13/20,
1658803,3/18/20,
1658804,4/5/20,
1658805,3/21/20,
1658806,3/10/20,
1658807,3/11/20,
1658808,4/3/20,
1658809,3/12/20,
1658810,3/17/20,
1658811,3/13/20,
1658812,3/18/20,
1658813,4/13/20,
1658814,3/17/20,
1658815,3/17/20,
1658816,3/18/20,
1658817,4/4/20,
1658818,4/8/20,
1658819,3/11/20,
1658820,3/20/20,
1658821,3/16/20,
1658822,3/29/20,
1658823,4/13/20,
1658824,3/17/20,
1658825,3/11/20,
1658826,3/16/20,
1658827,3/14/20,
1658828,3/15/20,
1658829,3/14/20,
1658830,3/10/20,
1658831,3/23/20,
1658832,3/14/20,
1658833,3/16/20,
1658834,4/30/20,
1658835,3/16/20,
1658836,3/19/20,
1658837,3/30/20,
1658838,3/21/20,
1658839,4/9/20,
1658840,3/17/20,
1658841,3/13/20,
1658842,3/17/20,
1658843,3/14/20,
1658844,3/20/20,
1658845,3/17/20,
1658846,3/16/20,
1658847,4/13/20,
1658848,3/17/20,
1658849,3/16/20,
1658850,3/20/20,
1658851,3/16/20,
1658852,3/22/20,
1658853,3/24/20,
1658854,3/16/20,
1658855,3/14/20,
1658856,3/12/20,
1658857,3/25/20,
1658858,3/17/20,
1658859,3/18/20,
1658860,3/14/20,
1658861,3/18/20,
1658862,3/28/20,
1658863,3/19/20,
1658864,3/20/20,
1658865,3/16/20,
1658866,3/14/20,
1658867,3/14/20,
1658868,3/18/20,
1658869,3/18/20,
1658870,3/26/20,
1658871,3/12/20,
1658872,3/16/20,
1658873,3/14/20,
1658874,4/29/20,
1658875,4/21/20,
1658876,3/17/20,
1658877,3/16/20,
1658878,3/22/20,
1658879,3/14/20,
1658880,3/16/20,
1658881,3/14/20,
1658882,3/18/20,
1658883,3/13/20,
1658884,3/15/20,
1658885,3/16/20,
1658886,3/26/20,
1658887,3/16/20,
1658888,3/17/20,
1658889,3/20/20,
1658890,3/16/20,
1658891,3/14/20,
1658892,3/18/20,
1658893,3/30/20,
1658894,3/16/20,
1658895,3/17/20,
1658896,4/9/20,
1658897,3/16/20,
1658898,3/14/20,
1658899,3/14/20,
1658900,4/2/20,
1658901,4/22/20,
1658902,3/15/20,
1658903,4/20/20,
1658904,3/13/20,
1658905,3/24/20,
1658906,3/28/20,
1658907,3/17/20,
1658908,3/16/20,
1658909,3/16/20,
1658910,3/16/20,
1658911,3/16/20,
1658912,3/14/20,
1658913,3/16/20,
1564215,3/16/20,
1539212,4/8/20,
1658914,3/17/20,
1658915,3/16/20,
1658916,3/14/20,
1658917,3/17/20,
1658918,3/27/20,
1658919,3/16/20,
1658920,3/24/20,
1536700,3/31/20,
1658921,3/20/20,
1658922,3/16/20,
1658923,3/21/20,
1658924,3/14/20,
1658925,3/17/20,
1658926,3/14/20,
1658927,3/17/20,
1658928,3/19/20,
1658929,3/17/20,
1539847,3/30/20,
1539214,4/5/20,
1658930,3/13/20,
1658931,3/22/20,
1658932,3/17/20,
1658933,3/19/20,
1658934,3/23/20,
1658935,3/17/20,
1585521,3/16/20,
1578674,3/16/20,
1545699,4/15/20,
1658936,3/17/20,
1579117,3/21/20,
1586496,3/19/20,
1541161,4/1/20,
1658937,3/16/20,
1583096,3/17/20,
1658938,3/16/20,
1658939,3/29/20,
1572678,3/17/20,
1577856,3/17/20,
1572675,3/16/20,
1578795,4/27/20,
1572958,3/16/20,
1585832,3/18/20,
1658940,3/19/20,
1658941,4/13/20,
1658942,3/17/20,
1658943,3/24/20,
1658944,3/17/20,
1658945,3/30/20,
1658946,3/16/20,
1658947,4/3/20,
1658948,3/22/20,
1658949,3/19/20,
1658950,3/18/20,
1658951,3/17/20,
1658952,3/17/20,
1658953,3/20/20,
1658954,3/20/20,
1545165,4/1/20,
1658955,3/19/20,
1658956,3/17/20,
1658957,3/17/20,
1658958,3/16/20,
1658959,3/17/20,
1587235,3/24/20,
1578667,3/22/20,
1576874,3/14/20,
1539260,3/31/20,
1573016,3/16/20,
1540229,4/1/20,
1583078,3/20/20,
1584465,3/22/20,
1658960,3/18/20,
1658961,3/21/20,
1658962,3/17/20,
1658963,3/17/20,
1551445,3/31/20,
1658964,3/20/20,
1658965,3/18/20,
1658966,3/18/20,
1658967,3/19/20,
1658968,3/26/20,
1658969,3/19/20,
1658970,3/24/20,
1658971,3/16/20,
1658972,3/17/20,
1658973,3/19/20,
1658974,3/20/20,
1658975,3/24/20,
1658976,3/20/20,
1658977,3/19/20,
1658978,3/18/20,
1658979,3/20/20,
1658980,3/24/20,
1658981,3/24/20,
1536772,4/1/20,
1584811,3/21/20,
1583673,3/18/20,
1583917,3/19/20,
1579054,3/17/20,
1587072,3/25/20,
1586748,3/19/20,
1579910,3/20/20,
1573095,3/19/20,
1584335,3/26/20,
1555398,3/31/20,
1561381,3/25/20,
1658982,3/25/20,
1577560,3/19/20,
1578856,3/21/20,
1658983,3/21/20,
1658984,3/24/20,
1658985,3/23/20,
1544772,4/3/20,
1658986,3/24/20,
1658987,3/24/20,
1658988,3/29/20,
1658989,3/23/20,
1658990,3/24/20,
1552687,4/11/20,
1658991,3/21/20,
1658992,3/26/20,
1658993,3/21/20,
1658994,3/28/20,
1658995,3/23/20,
1584479,3/23/20,
1531970,4/2/20,
1579913,3/23/20,
1541776,4/4/20,
1551711,4/30/20,
1658996,3/29/20,
1658997,3/25/20,
1542890,4/1/20,
1658998,3/24/20,
1658999,3/28/20,
1659000,3/24/20,
1659001,3/24/20,
1659002,3/23/20,
1659003,3/21/20,
1659004,3/26/20,
1659005,3/21/20,
1659006,3/21/20,
1659007,4/11/20,
1659008,3/21/20,
1659009,4/15/20,
1659010,3/25/20,
1659011,3/21/20,
1549548,4/4/20,
1659012,3/22/20,
1549338,4/1/20,
1659013,3/22/20,
1537787,4/12/20,
1539346,4/2/20,
1555223,4/1/20,
1659014,3/23/20,
1540073,4/2/20,
1578960,3/25/20,
1584701,3/24/20,
1556266,4/24/20,
1584204,3/24/20,
1554878,4/1/20,
1583574,3/25/20,
1556200,4/27/20,
1573168,3/25/20,
1547286,3/31/20,
1659015,3/21/20,
1659016,3/25/20,
1534040,4/1/20,
1659017,3/21/20,
1659018,3/28/20,
1659019,3/26/20,
1659020,3/23/20,
1659021,3/27/20,
1659022,4/14/20,
1659023,4/10/20,
1659024,3/23/20,
1659025,3/26/20,
1659026,3/21/20,
1659027,3/21/20,
1659028,3/21/20,
1583991,3/23/20,
1551532,4/15/20,
1585942,3/21/20,
1552922,4/18/20,
1585160,3/23/20,
1533340,4/10/20,
1537259,4/7/20,
1544175,4/3/20,
1659029,3/23/20,
1659030,3/26/20,
1659031,3/30/20,
1659032,3/23/20,
1659033,3/23/20,
1659034,3/25/20,
1659035,3/24/20,
1659036,3/29/20,
1659037,3/24/20,
1659038,3/28/20,
1659039,3/31/20,
1659040,3/26/20,
1659041,3/26/20,
1659042,3/23/20,
1659043,3/23/20,
1659044,3/25/20,
1659045,3/23/20,
1659046,3/24/20,
1659047,4/5/20,
1659048,4/5/20,
1659049,3/27/20,
1659050,3/25/20,
1659051,3/26/20,
1659052,3/21/20,
1659053,3/24/20,
1584258,3/23/20,
1585418,3/23/20,
1584631,3/23/20,
1659054,4/21/20,
1584515,4/3/20,
1587083,3/25/20,
1584205,3/23/20,
1582609,3/25/20,
1577184,5/1/20,
1659055,3/31/20,
1543414,4/9/20,
1659056,3/24/20,
1659057,4/2/20,
1659058,3/26/20,
1659059,3/25/20,
1659060,3/30/20,
1659061,3/24/20,
1659062,3/24/20,
1659063,3/24/20,
1659064,3/27/20,
1659065,4/3/20,
1659066,3/24/20,
1659067,3/31/20,
1584390,3/27/20,
1583895,3/24/20,
1550298,4/13/20,
1659068,3/26/20,
1575547,3/29/20,
1536355,4/23/20,
1587237,3/24/20,
1587335,3/23/20,
1535560,4/25/20,
1584389,3/25/20,
1555480,4/30/20,
1583081,3/29/20,
1533646,4/15/20,
1659069,3/23/20,
1659070,3/25/20,
1659071,3/26/20,
1659072,4/5/20,
1659073,3/31/20,
1659074,3/28/20,
1659075,3/26/20,
1659076,3/26/20,
1659077,3/25/20,
1659078,3/24/20,
1659079,3/27/20,
1659080,3/28/20,
1659081,3/25/20,
1549035,4/12/20,
1659082,3/27/20,
1659083,3/28/20,
1659084,4/1/20,
1659085,3/30/20,
1584637,3/28/20,
1586254,3/25/20,
1577198,3/26/20,
1539579,4/22/20,
1585328,3/24/20,
1545939,4/26/20,
1659086,3/27/20,
1585443,3/24/20,
1659087,3/24/20,
1659088,3/24/20,
1659089,3/28/20,
1659090,3/24/20,
1659091,3/24/20,
1659092,3/24/20,
1659093,3/23/20,
1659094,3/17/20,
1659095,3/16/20,
1659096,3/14/20,
1659097,3/15/20,
1539845,4/17/20,
1543294,4/4/20,
1558633,3/16/20,
1540548,3/30/20,
1574285,3/29/20,
1578739,3/16/20,
1540150,4/26/20,
1563541,3/22/20,
1551155,4/30/20,
1531386,4/24/20,
1556871,4/25/20,
1559112,3/17/20,
1560204,3/19/20,
1566331,4/27/20,
1580294,3/16/20,
1559074,3/18/20,
1659098,3/16/20,
1560981,3/17/20,
1659099,3/19/20,
1659100,3/17/20,
1553498,4/12/20,
1659101,3/23/20,
1659102,3/16/20,
1659103,3/25/20,
1659104,3/24/20,
1659105,3/22/20,
1659106,3/23/20,
1659107,3/16/20,
1659108,3/16/20,
1659109,3/16/20,
1659110,3/27/20,
1659111,3/17/20,
1659112,3/14/20,
1659113,3/17/20,
1659114,3/16/20,
1568755,3/16/20,
1531998,4/2/20,
1556770,4/3/20,
1659115,3/26/20,
1659116,3/17/20,
1571016,3/17/20,
1562997,3/18/20,
1554997,4/24/20,
1568960,3/29/20,
1565592,3/16/20,
1540048,4/12/20,
1568257,4/23/20,
1568904,3/24/20,
1556894,4/11/20,
1568892,3/16/20,
1569294,3/16/20,
1562689,3/19/20,
1659117,3/16/20,
1659118,3/18/20,
1659119,3/21/20,
1659120,3/17/20,
1659121,3/18/20,
1659122,3/16/20,
1543909,4/8/20,
1659123,3/27/20,
1659124,3/17/20,
1659125,3/17/20,
1659126,3/18/20,
1659127,3/20/20,
1659128,3/17/20,
1659129,3/17/20,
1659130,3/16/20,
1659131,3/26/20,
1659132,3/17/20,
1659133,3/17/20,
1659134,3/27/20,
1659135,3/16/20,
1659136,3/17/20,
1659137,3/26/20,
1659138,3/16/20,
1567266,3/17/20,
1538795,4/19/20,
1568019,3/16/20,
1533106,4/9/20,
1551654,4/7/20,
1567704,3/20/20,
1568921,3/16/20,
1568415,3/20/20,
1541749,4/25/20,
1659139,3/16/20,
1549669,4/27/20,
1537188,4/2/20,
1547619,3/30/20,
1569907,3/17/20,
1570360,3/16/20,
1559845,3/28/20,
1562690,3/18/20,
1560669,3/18/20,
1659140,3/20/20,
1659141,3/21/20,
1659142,3/23/20,
1659143,3/26/20,
1554464,3/31/20,
1659144,3/25/20,
1550916,4/7/20,
1659145,3/21/20,
1659146,3/19/20,
1659147,3/24/20,
1659148,3/25/20,
1659149,3/19/20,
1659150,3/19/20,
1659151,3/21/20,
1659152,3/17/20,
1659153,3/18/20,
1659154,3/28/20,
1659155,3/20/20,
1659156,3/20/20,
1543231,4/11/20,
1555811,3/31/20,
1574545,3/19/20,
1568848,3/19/20,
1538903,4/2/20,
1565464,3/20/20,
1546040,4/3/20,
1562670,3/19/20,
1565889,3/20/20,
1659157,3/22/20,
1565665,3/25/20,
1659158,3/21/20,
1659159,3/21/20,
1659160,3/22/20,
1659161,3/20/20,
1659162,3/25/20,
1659163,4/28/20,
1659164,3/12/20,
1659165,3/28/20,
1659166,4/6/20,
1659167,4/9/20,
1659168,4/5/20,
1659169,3/26/20,
1659170,3/25/20,
1659171,4/15/20,
1659172,3/10/20,
1659173,3/23/20,
1659174,3/11/20,
1659175,3/13/20,
1659176,4/16/20,
1659177,4/22/20,
1659178,4/13/20,
1659179,4/13/20,
1659180,3/16/20,
1659181,3/11/20,
1659182,3/18/20,
1659183,4/6/20,
1659184,4/26/20,
1659185,3/12/20,
1659186,3/13/20,
1659187,4/1/20,
1659188,3/10/20,
1659189,3/11/20,
1659190,4/3/20,
1659191,3/11/20,
1659192,3/28/20,
1659193,3/23/20,
1659194,3/31/20,
1659195,4/11/20,
1659196,4/25/20,
1659197,3/25/20,
1659198,3/16/20,
1659199,4/13/20,
1659200,3/26/20,
1659201,3/17/20,
1659202,3/13/20,
1659203,3/30/20,
1659204,3/13/20,
1659205,3/15/20,
1659206,3/21/20,
1659207,3/31/20,
1659208,4/30/20,
1659209,4/20/20,
1659210,3/17/20,
1659211,3/11/20,
1659212,3/15/20,
1659213,3/16/20,
1659214,3/9/20,
1659215,3/9/20,
1659216,3/13/20,
1659217,3/24/20,
1659218,3/31/20,
1659219,4/21/20,
1659220,3/19/20,
1659221,4/7/20,
1659222,3/13/20,
1659223,3/26/20,
1659224,3/16/20,
1659225,3/19/20,
1659226,3/18/20,
1659227,3/13/20,
1659228,4/27/20,
1659229,4/21/20,
1659230,3/9/20,
1659231,4/23/20,
1659232,4/13/20,
1659233,3/19/20,
1659234,3/29/20,
1659235,4/20/20,
1659236,4/16/20,
1659237,3/14/20,
1659238,3/25/20,
1659239,4/5/20,
1659240,3/9/20,
1659241,5/1/20,
1659242,3/11/20,
1659243,3/16/20,
1659244,3/27/20,
1659245,3/23/20,
1659246,3/11/20,
1659247,3/16/20,
1659248,3/9/20,
1659249,4/18/20,
1659250,3/16/20,
1659251,3/18/20,
1659252,3/9/20,
1659253,3/10/20,
1659254,4/2/20,
1659255,4/5/20,
1659256,3/26/20,
1659257,3/20/20,
1659258,3/23/20,
1659259,3/14/20,
1659260,3/9/20,
1659261,4/25/20,
1659262,3/14/20,
1659263,4/11/20,
1659264,5/1/20,
1659265,3/16/20,
1659266,3/9/20,
1659267,3/11/20,
1659268,4/28/20,
1659269,3/18/20,
1659270,3/11/20,
1659271,4/6/20,
1659272,3/15/20,
1659273,3/30/20,
1659274,3/9/20,
1659275,3/10/20,
1659276,4/6/20,
1659277,3/11/20,
1659278,3/18/20,
1659279,4/17/20,
1659280,3/11/20,
1659281,3/10/20,
1659282,3/13/20,
1659283,3/21/20,
1659284,3/17/20,
1659285,3/17/20,
1659286,3/12/20,
1659287,3/10/20,
1659288,4/16/20,
1659289,4/13/20,
1659290,3/11/20,
1659291,3/24/20,
1659292,4/1/20,
1659293,4/7/20,
1659294,3/25/20,
1659295,3/27/20,
1659296,3/24/20,
1534617,4/7/20,
1547004,4/19/20,
1659297,3/27/20,
1534954,4/9/20,
1584510,3/28/20,
1581461,3/25/20,
1659298,3/24/20,
1584019,4/13/20,
1534579,4/12/20,
1586419,3/30/20,
1577446,3/25/20,
1659299,3/28/20,
1556593,4/8/20,
1659300,3/27/20,
1659301,4/2/20,
1659302,3/28/20,
1659303,4/6/20,
1659304,3/27/20,
1659305,4/5/20,
1659306,4/7/20,
1659307,3/28/20,
1659308,3/30/20,
1538623,4/6/20,
1659309,3/30/20,
1659310,4/3/20,
1659311,3/29/20,
1659312,3/29/20,
1583735,3/30/20,
1585777,3/30/20,
1534300,4/14/20,
1578687,4/3/20,
1552189,4/9/20,
1584532,3/30/20,
1534429,4/26/20,
1583604,3/25/20,
1585438,3/29/20,
1584561,4/2/20,
1659313,4/2/20,
1659314,4/1/20,
1659315,3/28/20,
1538616,4/10/20,
1659316,3/28/20,
1659317,3/30/20,
1659318,3/31/20,
1659319,4/2/20,
1659320,3/31/20,
1659321,3/30/20,
1659322,3/29/20,
1555854,4/17/20,
1659323,4/4/20,
1659324,4/4/20,
1555796,4/7/20,
1659325,4/3/20,
1586414,3/31/20,
1659326,3/31/20,
1555389,4/16/20,
1536519,4/6/20,
1659327,3/28/20,
1659328,3/31/20,
1659329,3/30/20,
1659330,3/28/20,
1573164,3/31/20,
1555949,4/25/20,
1550921,4/12/20,
1548735,4/10/20,
1577195,4/4/20,
1585852,3/29/20,
1533993,5/1/20,
1577410,3/31/20,
1659331,4/2/20,
1659332,3/31/20,
1547055,4/9/20,
1659333,3/30/20,
1659334,3/27/20,
1659335,3/30/20,
1659336,4/1/20,
1659337,4/3/20,
1554577,4/22/20,
1659338,4/3/20,
1572959,3/28/20,
1556417,4/8/20,
1544601,4/9/20,
1659339,3/28/20,
1531414,4/11/20,
1550661,4/9/20,
1659340,4/1/20,
1659341,3/31/20,
1659342,3/28/20,
1659343,3/30/20,
1659344,4/9/20,
1659345,3/31/20,
1659346,3/30/20,
1659347,3/30/20,
1586086,4/3/20,
1659348,4/6/20,
1659349,3/29/20,
1659350,3/28/20,
1659351,4/3/20,
1582829,3/29/20,
1534213,4/23/20,
